t,mean_em,mean_exact,mean_analytic,var_em,var_exact,var_analytic,mean_err_em_bp,mean_err_exact_bp,var_err_em_rel,var_err_exact_rel
3.5,0.03950884379194476,0.03949135973379204,0.03951343295833876,0.00010151610194951457,9.917091085432269e-05,9.698026165776816e-05,-0.04589166393995092,-0.2207322454671895,0.04677075741198603,0.02258860884790211
3.583333333333333,0.0394975194507714,0.03948097935525983,0.03953329002346175,0.00010172943537191154,9.938882641826129e-05,9.722170660458758e-05,-0.35770572690350944,-0.523106682019242,0.046365456077184834,0.022290493443893604
3.6666666666666665,0.03947708879434995,0.03946164056645959,0.039552336710976854,0.00010140970713103513,9.909551401399565e-05,9.744384667934927e-05,-0.7524791662690683,-0.9069614451726743,0.0406989316086423,0.016949939795392006
3.75,0.03947913435699202,0.03946427315086243,0.0395706060928342,0.00010183133536704655,9.951573279543582e-05,9.76482254143991e-05,-0.9147173584218155,-1.0633294197177205,0.042838566035329206,0.01912484710409639
3.833333333333333,0.03957789479116009,0.039561616310490266,0.039588129891299666,0.00010173495941466777,9.943063446064491e-05,9.783626292805069e-05,-0.10235100139574516,-0.2651358080939942,0.039849196708220645,0.016296324950256277
3.9166666666666665,0.039583809432384064,0.03956807293038568,0.039604938534036245,0.00010167342303780828,9.938800002665238e-05,9.800926579222664e-05,-0.21129101652181403,-0.3686560365056407,0.037385824860165943,0.01406738662187888
4.0,0.039621797612726724,0.03960592424666427,0.03962106120693749,0.00010272417826824577,0.00010041539852897461,9.816843611112658e-05,0.007364057892367271,-0.1513696027321404,0.04640740280269003,0.022888848054016787
4.083333333333333,0.03961004437251142,0.03959505835149691,0.03963652590480477,0.00010265256068417328,0.00010036133426678043,9.831487987400525e-05,-0.26481532293350096,-0.41467553307861227,0.04412028795363382,0.02081530685281621
4.166666666666666,0.039631285119141844,0.039616474606494485,0.039651359479956454,0.00010287618273683656,0.00010059021012372198,9.844961464009908e-05,-0.20074360814609227,-0.34884873461968335,0.044962777283787565,0.021743055993141778
4.25,0.039630744902372735,0.03961654878790081,0.039665587688853185,0.00010359024266528351,0.00010129589101367292,9.857357660910009e-05,-0.34842786480450416,-0.4903890095237645,0.05089260457776978,0.02761708054246976
4.333333333333333,0.03964145513412189,0.039627617976733344,0.03967923523682047,0.0001036110489434194,0.00010132986459315535,9.868762712630591e-05,-0.37780102698579954,-0.5161726008712925,0.04988894718090867,0.02677374604891207
4.416666666666666,0.03965721229339591,0.039643616133961765,0.03969232582094609,0.00010277957173799871,0.00010053432567485977,9.879255866764672e-05,-0.35113527550180434,-0.4870968698432454,0.04035742290838848,0.017630548603084835
4.5,0.03967160677487803,0.03965826972701434,0.03970488217122678,0.00010278710407322748,0.00010054840923411287,9.888910034617578e-05,-0.33275396348751707,-0.46612444212439097,0.03941793092874918,0.016779492200135613
4.583333333333333,0.039711246641420755,0.03969764124551114,0.03971692609003579,0.00010309254497514564,0.00010084865166867365,9.897792297828538e-05,-0.056794486150354984,-0.19284844524652955,0.04157110871848627,0.018900464205524766
4.666666666666666,0.03968690998782083,0.03967435730344331,0.039728478489979666,0.00010286921201301544,0.00010064916742991362,9.905964374485048e-05,-0.4156850215883412,-0.5412118653635306,0.0384573184815537,0.016046127615371854
4.75,0.03965802621252165,0.03964657631353217,0.039739559430210146,0.00010205633775155707,9.98648345472507e-05,9.913483047968795e-05,-0.8153321768849392,-0.9298311667797765,0.029470038509499585,0.007363749592655242
4.833333333333333,0.03961754913589295,0.03960739431762844,0.03975018815125407,0.00010251561412680084,0.00010031683166953091,9.920400561512935e-05,-1.32639015361119,-1.4279383362562903,0.03338180238930227,0.0112175516250711
4.916666666666666,0.039632710646052074,0.03962265867349874,0.03976038310842196,0.00010159968120329626,9.944147313205319e-05,9.926764981212346e-05,-1.2767246236988772,-1.3772443492322122,0.023492360256200925,0.0017510570690321737
5.0,0.03964289046372626,0.03963303919020155,0.03977016200385308,0.000102740281592203,0.00010055189282209853,9.932620530009145e-05,-1.2727154012682345,-1.371228136515315,0.034372362075010286,0.012340021631793338
5.083333333333333,0.03967231142601035,0.039662258706873586,0.03977954181725279,0.00010222896327871161,0.0001000596082292689,9.93800789497423e-05,-1.0723039124244105,-1.1728311037920158,0.02866655328790811,0.006837681019253731
5.166666666666666,0.03967027264470161,0.039660670961504774,0.039788538835375434,0.00010197478376854975,9.980572637499085e-05,9.942964510019927e-05,-1.1826619067382276,-1.2786787387066012,0.02559738260943848,0.00378238577048716
5.25,0.039648973150280584,0.03964019847472658,0.0397971686803041,0.0001016119878962525,9.94514622383487e-05,9.947524816008187e-05,-1.4819553002351493,-1.5697020557751962,0.02148011465859378,-0.00023911397230081028
5.333333333333333,0.03962220436849433,0.03961433487688053,0.03980544633657616,0.00010208544316556263,9.992034874050238e-05,9.951720500061687e-05,-1.832419680818237,-1.9111145969562955,0.02580697644120779,0.004050995402081653
5.416666666666666,0.03963094990633992,0.03962322138300009,0.03981338617720189,0.00010157493694971276,9.942900080552703e-05,9.955580715740658e-05,-1.8243627086197285,-1.9016479420180117,0.020281386389783978,-0.0012737212976341426
5.5,0.0396759573317675,0.03966762154663431,0.03982100198862122,0.0001014599249887058,9.931655721763905e-05,9.95913228561536e-05,-1.4504465685372114,-1.5338044198691392,0.01876270019277827,-0.002758931507631542
5.583333333333333,0.039696992704167294,0.03968856542750483,0.039828306994641974,0.00010051913607059479,9.84081193996313e-05,9.962399887641746e-05,-1.3131429047467946,-1.3974156713714159,0.008985156230154378,-0.012204684518781834
5.666666666666666,0.03971067706036189,0.03970231260840092,0.039835313879401195,9.955733890270811e-05,9.747332053626013e-05,9.965406226635354e-05,-1.2463681903930601,-1.3300127100027148,-0.0009705912779240721,-0.021883119267780225
5.75,0.03973844461062527,0.03972985209062926,0.03984203480938942,0.00010044618240771295,9.833304708882535e-05,9.968172192034903e-05,-1.035901987641516,-1.1218271876016483,0.007669013663054136,-0.013529810737031075
5.833333333333333,0.03974377696492359,0.039735425152287056,0.0398484814545761,0.000100302680050653,9.819839584124446e-05,9.970717003051819e-05,-1.0470448965251011,-1.1305630228904129,0.0059725897340435945,-0.015132053079150888
5.916666666666666,0.039748628792269064,0.03974051771866385,0.039854665008672886,0.00010014280931134548,9.8042304008187e-05,9.973058342214219e-05,-1.0603621640382226,-1.1414729000903956,0.004133394943238353,-0.016928402061070855
6.0,0.039790584277019946,0.039781944393003164,0.03986059620856998,9.991691019709719e-05,9.782989740279994e-05,9.975212478233337e-05,-0.7001193155003332,-0.786518155668145,0.0016519489196184366,-0.01927003944755936
6.083333333333333,0.03981340313242464,0.03980464798687496,0.039866285352979286,0.00010094483701368521,9.883072517204641e-05,9.977194379046079e-05,-0.5288222055464809,-0.6163736610432374,0.011755741931696886,-0.00943370032352088
6.166666666666666,0.03984794051473942,0.039838834928897095,0.039871742320316664,0.00010235105844149426,0.00010019572866185228,9.979017815819191e-05,-0.2380180557724071,-0.32907391419569054,0.025662648675130392,0.004064032263951542
6.25,0.03986072696107018,0.039851730713400785,0.03987697658585446,0.00010232421469078528,0.00010017581360436499,9.980695458637723e-05,-0.1624962478427583,-0.25245872453671936,0.025221289586884535,0.0036957246067310023
