dt,dt_inv,P_closed_form,P_mc,mc_std_error,abs_error,rel_error_pct
0.25,4,0.8233323308806805,0.8233209857202877,0.00024993293840693665,-1.1345160392806086e-05,-0.0013779563813157553
0.08333333333333333,12,0.8233323308806805,0.8234124615435201,0.0002493743752929801,8.013066283962811e-05,0.00973248102062457
0.041666666666666664,24,0.8233323308806805,0.8234301858066774,0.0002489267596729315,9.78549259968986e-05,0.011885228154738891
0.019230769230769232,52,0.8233323308806805,0.8231139896377799,0.00025010300224987276,-0.0002183412429005438,-0.02651921158822881
0.003968253968253968,252,0.8233323308806805,0.8231855949947654,0.0002479124281867959,-0.00014673588591507247,-0.01782219407782953
