t_yr,mean_hw_pct,mean_vas_pct,sd_hw_pct,sd_vas_pct,forward_pct,p_neg_hw_pct,p_neg_vas_pct
4.583333333333333,4.429663092912872,3.9618386355002033,0.998149546545952,0.9981495465459524,4.4260364359399595,0.0,0.0
4.666666666666666,4.4990691461964065,3.9616640658215165,1.0006345007171666,1.0006345007171669,4.496533410438714,0.0,0.0
4.75,4.5692668025628675,3.962242236905346,1.0021561439221858,1.0021561439221855,4.567030384937468,0.0,0.0
4.833333333333333,4.638349381551656,3.961668142004752,1.003444114268754,1.0034441142687545,4.637527359436222,0.0,0.0
4.916666666666666,4.705709153305883,3.9593356508846886,1.0007831132523959,1.0007831132523959,4.708024333934976,0.0,0.0
5.0,4.775134863980044,3.9590350386652284,1.0023504578787563,1.0023504578787563,4.77852130843373,0.0,0.0
5.083333333333333,4.745386776555762,3.9550822191720356,1.0064515568593375,1.0064515568593368,4.7534640936618535,0.0,0.0
5.166666666666666,4.722822170249587,3.9582816796349505,1.0033049136452399,1.0033049136452417,4.728406878889977,0.0,0.0
5.25,4.697819966093748,3.9590136770303355,1.0030892071199544,1.0030892071199544,4.7033496641181,0.0,0.01
5.333333333333333,4.67845419534424,3.965353520024068,1.0012264611065331,1.0012264611065336,4.678292449346224,0.0,0.01
5.416666666666666,4.653328980941043,3.9659065531000133,1.0020761238421083,1.0020761238421085,4.653235234574348,0.0,0.01
5.5,4.632679693370284,3.9709093149609362,0.9953515859377834,0.9953515859377833,4.628178019802472,0.0,0.0
5.583333333333333,4.61220839331814,3.9760649835987825,0.9989473300321673,0.9989473300321676,4.603120805030595,0.0,0.0
5.666666666666666,4.585919100912048,3.975378647835991,1.003299163620611,1.0032991636206106,4.578063590258719,0.0,0.0
5.75,4.56167940286841,3.97671891666274,1.003379811656739,1.0033798116567387,4.553006375486842,0.0,0.01
5.833333333333333,4.532853455554924,3.973450924385068,1.0082713721152174,1.0082713721152172,4.527949160714965,0.0,0.0
5.916666666666666,4.506164456258137,3.9722988038788687,1.0032232774990362,1.0032232774990362,4.502891945943089,0.0,0.0
6.0,4.484078836625856,3.975729881924782,1.0025950531112504,1.00259505311125,4.477834731171212,0.0,0.01
6.083333333333333,4.460652292737302,3.9778007110819864,1.0037463619962002,1.0037463619962004,4.452777516399336,0.0,0.0
6.166666666666666,4.441463398626414,3.9840906849303916,1.006602550149126,1.0066025501491265,4.42772030162746,0.0,0.02
6.25,4.414630806318405,3.982719239745784,1.0111756817552555,1.0111756817552557,4.402663086855583,0.0,0.0
6.333333333333333,4.389678536698705,3.983211146931282,1.0094674635376004,1.0094674635376004,4.3776058720837066,0.0,0.0
6.416666666666666,4.370057994204155,3.9890185291983973,1.0116073976261655,1.0116073976261655,4.35254865731183,0.0,0.0
6.5,4.343803038694871,3.9881759338600102,1.0146384606464494,1.0146384606464494,4.327491442539953,0.0,0.0
6.583333333333333,4.316999869473468,3.986770218205439,1.0179582434169714,1.0179582434169716,4.302434227768077,0.0,0.0
6.666666666666666,4.2939432018357575,3.989096727344451,1.0189999560536653,1.0189999560536658,4.277377012996201,0.0,0.0
6.75,4.265967852865011,3.9864908812360875,1.0196161564881498,1.0196161564881492,4.252319798224324,0.0,0.01
6.833333333333333,4.23961871950124,3.985498153935711,1.0146445273860107,1.014644527386011,4.227262583452448,0.0,0.01
