horizon_yr,model,mean_pct,sd_pct,p_negative_pct,min_pct
1.0,HW,3.247696654931561,0.8004666121979374,0.0,0.2413504831683337
2.0,HW,4.203567339930815,0.9238593197725414,0.0,0.38231579873559113
5.0,HW,4.77513486398003,1.0023504578787559,0.0,1.2802079662562769
10.0,HW,5.428499710956812,0.995136108701563,0.0,0.7093893046170876
1.0,Vas,3.8329552929571395,0.8004666121979374,0.0,0.8266091211939124
2.0,Vas,3.8934320589409266,0.9238593197725414,0.0,0.07218051774570289
5.0,Vas,3.959035038665245,1.0023504578787557,0.0,0.4641081409414913
10.0,Vas,4.0185171382302,0.995136108701563,0.01,-0.7005932681095233
