hw_terminal,vasicek_terminal
0.06530813180581625,0.05120830607855014
0.06557513225950812,0.051475306532242006
0.06939508615818268,0.05529526043091658
0.05820499811462376,0.04410517238735765
0.058675785424766334,0.04457595969750021
0.043918144027755276,0.02981831830048917
0.06626890746976782,0.0521690817425017
0.055908414627896044,0.041808588900629946
0.0651597801089817,0.0510599543817156
0.04605531433528571,0.03195548860801958
0.054945627096442906,0.04084580136917678
0.07702824968221543,0.06292842395494934
0.05849913694737783,0.04439931122011173
0.05382867333481447,0.039728847607548363
0.05924259494703255,0.04514276921976643
0.053677744452297,0.03957791872503088
0.04477125448615055,0.030671428758884452
0.042568814808652385,0.028468989081386276
0.06372535040224012,0.04962552467497401
0.04737644208212324,0.03327661635485714
0.0436573223755626,0.029557496648296485
0.057910959187069275,0.04381113345980316
0.05890518141201395,0.044805355684747854
0.05161253248173498,0.03751270675446886
0.05770177867688651,0.043601952949620396
0.0627754797734046,0.04867565404613846
0.039418184436936274,0.025318358709670166
0.06348239336558475,0.04938256763831863
0.054779050510586014,0.04067922478331991
0.05530277770446414,0.04120295197719802
0.05167056107247432,0.037570735345208196
0.053626112586076066,0.03952628685880997
0.04512596601456468,0.03102614028729857
0.05311694292382587,0.03901711719655977
0.04536173856950416,0.03126191284223803
0.054364440939837125,0.04026461521257099
0.025639079026633857,0.011539253299367738
0.04614928578338345,0.03204946005611733
0.05982844187519243,0.045728616147926344
0.0613602648356417,0.04726043910837559
0.04702542295514464,0.032925597227878516
0.05524483885707482,0.0411450131298087
0.045920954143455935,0.03182112841618982
0.06251938180414554,0.04841955607687943
0.06499518010375681,0.05089535437649072
0.04991278043548406,0.03581295470821796
0.057415016484787154,0.04331519075752105
0.0413656641858157,0.027265838458549588
0.06124920947073562,0.047149383743469504
0.05538334786793697,0.04128352214067085
0.051379567323664666,0.03727974159639856
0.053362248966020626,0.03926242323875451
0.04688453263487417,0.03278470690760804
0.06130360607426168,0.04720378034699558
0.0614144186039156,0.04731459287664948
0.045387253216357816,0.03128742748909169
0.05675345802900553,0.04265363230173941
0.06038140645529408,0.04628158072802798
0.05395999500832694,0.03986016928106082
0.06820186869824545,0.05410204297097933
0.03476827492000022,0.020668449192734077
0.06851319248713697,0.054413366759870886
0.05333539032156198,0.03923556459429586
0.04343865517400114,0.02933882944673502
0.047344712784888006,0.03324488705762189
0.04958306342544537,0.03548323769817925
0.0455956266026659,0.03149580087539977
0.05736007767092407,0.043260251943657964
0.047576496211984544,0.03347667048471843
0.046528792787423084,0.03242896706015696
0.037931264401358813,0.023831438674092698
0.03875419800411563,0.024654372276849513
0.03767511329528328,0.02357528756801717
0.06411147947351521,0.05001165374624909
0.05218454621250385,0.03808472048523773
0.06266247318415312,0.048562647456887
0.0628499831792886,0.048750157452022484
0.050745816178051434,0.03664599045078533
0.057766348599790435,0.04366652287252432
0.0349506545415488,0.0208508288142827
0.06490929712632544,0.05080947139905931
0.06692130049038898,0.05282147476312287
0.034492756650254745,0.02039293092298863
0.058651632157038565,0.04455180642977245
0.0599650219015269,0.0458651961742608
0.07391535053752304,0.05981552481025693
0.05725688754284865,0.04315706181558253
0.06787037046772984,0.05377054474046373
0.0585565023074585,0.044456676580192395
0.06744455495359974,0.053344729226333626
0.05770582222444823,0.04360599649718211
0.05696272986150308,0.04286290413423699
0.054462510369210376,0.040362684641944264
0.04465918295796297,0.030559357230696874
0.06513699329210261,0.0510371675648365
0.054034082927846235,0.03993425720058014
0.06258851136281235,0.04848868563554624
0.046952646325415466,0.03285282059814934
0.05249111718563698,0.03839129145837088
0.045622697329722524,0.03152287160245639
0.061770504322312784,0.04767067859504668
0.046013940420739925,0.031914114693473834
0.04206017694932904,0.02796035122206294
0.052354248477910405,0.03825442275064428
0.06536453520501545,0.051264709477749325
0.04029870901894651,0.0261988832916804
0.059952851005943344,0.045853025278677205
0.055292422620044766,0.04119259689277867
0.04732075284826744,0.033220927121001324
0.049138472623051904,0.03503864689578579
0.06207640906707538,0.04797658333980925
0.049825519749326294,0.03572569402206018
0.053831467574008474,0.03973164184674236
0.05559127621443828,0.04149145048717217
0.05477116825617814,0.04067134252891201
0.04607169606308366,0.03197187033581753
0.06144408838562715,0.04734426265836102
0.04335726518818345,0.02925743946091733
0.0669182515431452,0.052818425815879096
0.03168830164001019,0.01758847591274408
0.060669253956789966,0.04656942822952384
